tweet_id,favorites,retweets,timestamp
821886076407029760,10607,2123,Thu Jan 19 01:04:45 +0000 2017
821813639212650496,0,3107,Wed Jan 18 20:16:54 +0000 2017
821765923262631936,7863,1552,Wed Jan 18 17:07:18 +0000 2017
821522889702862852,7521,1623,Wed Jan 18 01:01:34 +0000 2017
821421320206483457,0,5091,Tue Jan 17 18:17:58 +0000 2017
821407182352777218,11030,3966,Tue Jan 17 17:21:47 +0000 2017
821153421864615936,233,8,Tue Jan 17 00:33:26 +0000 2017
821149554670182400,8060,1815,Tue Jan 17 00:18:04 +0000 2017
821107785811234820,9013,1957,Mon Jan 16 21:32:06 +0000 2017
821044531881721856,11854,2107,Mon Jan 16 17:20:45 +0000 2017
820837357901512704,0,6193,Mon Jan 16 03:37:31 +0000 2017
820749716845686786,29616,9128,Sun Jan 15 21:49:15 +0000 2017
820690176645140481,11517,2984,Sun Jan 15 17:52:40 +0000 2017
820494788566847489,0,521,Sun Jan 15 04:56:16 +0000 2017
820446719150292993,0,2378,Sun Jan 15 01:45:15 +0000 2017
820314633777061888,3140,521,Sat Jan 14 17:00:24 +0000 2017
820078625395449857,18514,5741,Sat Jan 14 01:22:35 +0000 2017
820013781606658049,0,1077,Fri Jan 13 21:04:55 +0000 2017
819952236453363712,4996,1077,Fri Jan 13 17:00:21 +0000 2017
819924195358416896,12157,4515,Fri Jan 13 15:08:56 +0000 2017
819711362133872643,12520,2842,Fri Jan 13 01:03:12 +0000 2017
819588359383371776,9098,1859,Thu Jan 12 16:54:26 +0000 2017
819347104292290561,6786,1108,Thu Jan 12 00:55:47 +0000 2017
819238181065359361,2125,376,Wed Jan 11 17:42:57 +0000 2017
819227688460238848,21668,6193,Wed Jan 11 17:01:16 +0000 2017
819015337530290176,0,34323,Wed Jan 11 02:57:27 +0000 2017
819015331746349057,0,17690,Wed Jan 11 02:57:26 +0000 2017
819006400881917954,42739,17690,Wed Jan 11 02:21:57 +0000 2017
819004803107983360,82092,34323,Wed Jan 11 02:15:36 +0000 2017
818646164899774465,0,19290,Tue Jan 10 02:30:30 +0000 2017
818627210458333184,21102,7010,Tue Jan 10 01:15:10 +0000 2017
818614493328580609,9250,2337,Tue Jan 10 00:24:38 +0000 2017
818588835076603904,0,5646,Mon Jan 09 22:42:41 +0000 2017
818536468981415936,10201,2256,Mon Jan 09 19:14:36 +0000 2017
818307523543449600,0,7397,Mon Jan 09 04:04:51 +0000 2017
818259473185828864,10329,2069,Mon Jan 09 00:53:55 +0000 2017
818145370475810820,11543,2352,Sun Jan 08 17:20:31 +0000 2017
817908911860748288,4581,733,Sun Jan 08 01:40:55 +0000 2017
817827839487737858,48228,24916,Sat Jan 07 20:18:46 +0000 2017
817777686764523521,10170,2507,Sat Jan 07 16:59:28 +0000 2017
817536400337801217,11049,2711,Sat Jan 07 01:00:41 +0000 2017
817502432452313088,0,3119,Fri Jan 06 22:45:43 +0000 2017
817423860136083457,31631,13486,Fri Jan 06 17:33:29 +0000 2017
817415592588222464,5269,884,Fri Jan 06 17:00:38 +0000 2017
817181837579653120,0,7813,Fri Jan 06 01:31:47 +0000 2017
817171292965273600,8253,1848,Fri Jan 06 00:49:53 +0000 2017
817120970343411712,11480,2396,Thu Jan 05 21:29:55 +0000 2017
817056546584727552,8095,1507,Thu Jan 05 17:13:55 +0000 2017
816829038950027264,0,4361,Thu Jan 05 02:09:53 +0000 2017
816816676327063552,9418,1881,Thu Jan 05 01:20:46 +0000 2017
816697700272001025,9183,2036,Wed Jan 04 17:27:59 +0000 2017
816450570814898180,28462,7397,Wed Jan 04 01:05:59 +0000 2017
816336735214911488,8128,1787,Tue Jan 03 17:33:39 +0000 2017
816091915477250048,8438,1974,Tue Jan 03 01:20:49 +0000 2017
816062466425819140,0,938,Mon Jan 02 23:23:48 +0000 2017
816014286006976512,0,4846,Mon Jan 02 20:12:21 +0000 2017
815990720817401858,4667,938,Mon Jan 02 18:38:42 +0000 2017
815966073409433600,20996,7813,Mon Jan 02 17:00:46 +0000 2017
815745968457060357,0,3837,Mon Jan 02 02:26:09 +0000 2017
815736392542261248,9252,2101,Mon Jan 02 01:48:06 +0000 2017
815639385530101762,7768,1544,Sun Jan 01 19:22:38 +0000 2017
815390420867969024,9753,3543,Sun Jan 01 02:53:20 +0000 2017
814986499976527872,7212,1182,Sat Dec 31 00:08:17 +0000 2016
814638523311648768,10623,2510,Fri Dec 30 01:05:33 +0000 2016
814578408554463233,0,5423,Thu Dec 29 21:06:41 +0000 2016
814530161257443328,8178,1728,Thu Dec 29 17:54:58 +0000 2016
814153002265309185,27061,8051,Wed Dec 28 16:56:16 +0000 2016
813944609378369540,0,2935,Wed Dec 28 03:08:11 +0000 2016
813910438903693312,8792,1721,Wed Dec 28 00:52:25 +0000 2016
813812741911748608,34408,12960,Tue Dec 27 18:24:12 +0000 2016
813800681631023104,7838,1635,Tue Dec 27 17:36:16 +0000 2016
813217897535406080,17573,6797,Mon Dec 26 03:00:30 +0000 2016
813202720496779264,8724,1695,Mon Dec 26 02:00:11 +0000 2016
813187593374461952,18705,4018,Mon Dec 26 01:00:05 +0000 2016
813172488309972993,8753,1797,Mon Dec 26 00:00:03 +0000 2016
813157409116065792,7330,2056,Sun Dec 25 23:00:08 +0000 2016
813142292504645637,8031,2229,Sun Dec 25 22:00:04 +0000 2016
813130366689148928,4238,417,Sun Dec 25 21:12:41 +0000 2016
813127251579564032,11155,2906,Sun Dec 25 21:00:18 +0000 2016
813112105746448384,9747,2550,Sun Dec 25 20:00:07 +0000 2016
813096984823349248,9967,3358,Sun Dec 25 19:00:02 +0000 2016
813081950185472002,9368,2579,Sun Dec 25 18:00:17 +0000 2016
813066809284972545,7499,1818,Sun Dec 25 17:00:08 +0000 2016
813051746834595840,19813,6804,Sun Dec 25 16:00:16 +0000 2016
812781120811126785,7116,1778,Sat Dec 24 22:04:54 +0000 2016
812709060537683968,6256,1344,Sat Dec 24 17:18:34 +0000 2016
812503143955202048,5705,1143,Sat Dec 24 03:40:19 +0000 2016
812466873996607488,7529,1790,Sat Dec 24 01:16:12 +0000 2016
812372279581671427,12859,3395,Fri Dec 23 19:00:19 +0000 2016
811985624773361665,6873,1303,Thu Dec 22 17:23:53 +0000 2016
811744202451197953,7116,1461,Thu Dec 22 01:24:33 +0000 2016
811647686436880384,5292,678,Wed Dec 21 19:01:02 +0000 2016
811627233043480576,11993,2825,Wed Dec 21 17:39:46 +0000 2016
811386762094317568,19732,5932,Wed Dec 21 01:44:13 +0000 2016
810984652412424192,5013,1321,Mon Dec 19 23:06:23 +0000 2016
810896069567610880,8475,1630,Mon Dec 19 17:14:23 +0000 2016
810657578271330305,10364,2448,Mon Dec 19 01:26:42 +0000 2016
810284430598270976,33079,10429,Sun Dec 18 00:43:57 +0000 2016
810254108431155201,13885,3140,Sat Dec 17 22:43:27 +0000 2016
809920764300447744,14702,3656,Sat Dec 17 00:38:52 +0000 2016
809808892968534016,0,4543,Fri Dec 16 17:14:20 +0000 2016
809448704142938112,6576,1358,Thu Dec 15 17:23:04 +0000 2016
809220051211603969,18753,5210,Thu Dec 15 02:14:29 +0000 2016
809084759137812480,12485,3271,Wed Dec 14 17:16:53 +0000 2016
808838249661788160,9596,2845,Wed Dec 14 00:57:20 +0000 2016
808733504066486276,7449,2023,Tue Dec 13 18:01:07 +0000 2016
808501579447930884,10688,2440,Tue Dec 13 02:39:32 +0000 2016
808344865868283904,39897,19290,Mon Dec 12 16:16:49 +0000 2016
808134635716833280,0,5473,Mon Dec 12 02:21:26 +0000 2016
808106460588765185,8346,2047,Mon Dec 12 00:29:28 +0000 2016
808001312164028416,11777,3282,Sun Dec 11 17:31:39 +0000 2016
807621403335917568,13767,3360,Sat Dec 10 16:22:02 +0000 2016
807106840509214720,110732,51237,Fri Dec 09 06:17:20 +0000 2016
807059379405148160,0,6838,Fri Dec 09 03:08:45 +0000 2016
807010152071229440,12384,3605,Thu Dec 08 23:53:08 +0000 2016
806629075125202948,70083,32134,Wed Dec 07 22:38:52 +0000 2016
806620845233815552,0,5113,Wed Dec 07 22:06:10 +0000 2016
806576416489959424,4642,1817,Wed Dec 07 19:09:37 +0000 2016
806542213899489280,9682,2205,Wed Dec 07 16:53:43 +0000 2016
806242860592926720,0,10788,Tue Dec 06 21:04:11 +0000 2016
806219024703037440,6101,1124,Tue Dec 06 19:29:28 +0000 2016
805958939288408065,0,4970,Tue Dec 06 02:15:59 +0000 2016
805932879469572096,7856,1791,Tue Dec 06 00:32:26 +0000 2016
805826884734976000,6200,1708,Mon Dec 05 17:31:15 +0000 2016
805823200554876929,0,7406,Mon Dec 05 17:16:37 +0000 2016
805520635690676224,5441,1544,Sun Dec 04 21:14:20 +0000 2016
805487436403003392,8293,2360,Sun Dec 04 19:02:24 +0000 2016
805207613751304193,7435,1618,Sun Dec 04 00:30:29 +0000 2016
804738756058218496,12905,3578,Fri Dec 02 17:27:25 +0000 2016
804475857670639616,5805,1877,Fri Dec 02 00:02:45 +0000 2016
804413760345620481,0,2984,Thu Dec 01 19:56:00 +0000 2016
804026241225523202,41791,14920,Wed Nov 30 18:16:08 +0000 2016
803773340896923648,9477,2566,Wed Nov 30 01:31:12 +0000 2016
803692223237865472,0,6868,Tue Nov 29 20:08:52 +0000 2016
803638050916102144,10329,3864,Tue Nov 29 16:33:36 +0000 2016
803380650405482500,7346,1757,Mon Nov 28 23:30:47 +0000 2016
803321560782307329,0,4927,Mon Nov 28 19:35:59 +0000 2016
803276597545603072,9478,2279,Mon Nov 28 16:37:19 +0000 2016
802952499103731712,8526,1861,Sun Nov 27 19:09:28 +0000 2016
802624713319034886,0,2709,Sat Nov 26 21:26:58 +0000 2016
802600418706604034,6723,1373,Sat Nov 26 19:50:26 +0000 2016
802572683846291456,8477,2339,Sat Nov 26 18:00:13 +0000 2016
802323869084381190,15241,5435,Sat Nov 26 01:31:31 +0000 2016
802265048156610565,6570,1284,Fri Nov 25 21:37:47 +0000 2016
802239329049477120,8593,2434,Fri Nov 25 19:55:35 +0000 2016
802185808107208704,0,249,Fri Nov 25 16:22:55 +0000 2016
801958328846974976,7325,1586,Fri Nov 25 01:18:59 +0000 2016
801854953262350336,1712,217,Thu Nov 24 18:28:13 +0000 2016
801538201127157760,7761,1943,Wed Nov 23 21:29:33 +0000 2016
801285448605831168,5703,769,Wed Nov 23 04:45:12 +0000 2016
801167903437357056,23029,5473,Tue Nov 22 20:58:07 +0000 2016
801127390143516673,0,3682,Tue Nov 22 18:17:08 +0000 2016
801115127852503040,7633,1976,Tue Nov 22 17:28:25 +0000 2016
800859414831898624,643,89,Tue Nov 22 00:32:18 +0000 2016
800855607700029440,0,1506,Tue Nov 22 00:17:10 +0000 2016
800751577355128832,10042,2609,Mon Nov 21 17:23:47 +0000 2016
800513324630806528,12419,2805,Mon Nov 21 01:37:04 +0000 2016
800459316964663297,8995,2044,Sun Nov 20 22:02:27 +0000 2016
800443802682937345,0,3999,Sun Nov 20 21:00:48 +0000 2016
800388270626521089,10549,2615,Sun Nov 20 17:20:08 +0000 2016
800188575492947969,0,3670,Sun Nov 20 04:06:37 +0000 2016
800141422401830912,14413,2378,Sun Nov 20 00:59:15 +0000 2016
800018252395122689,26686,12215,Sat Nov 19 16:49:49 +0000 2016
799774291445383169,0,4337,Sat Nov 19 00:40:24 +0000 2016
799757965289017345,7911,1994,Fri Nov 18 23:35:32 +0000 2016
799422933579902976,7643,1788,Fri Nov 18 01:24:14 +0000 2016
799308762079035393,0,5047,Thu Nov 17 17:50:33 +0000 2016
799297110730567681,9337,2543,Thu Nov 17 17:04:16 +0000 2016
799063482566066176,7638,2327,Thu Nov 17 01:35:54 +0000 2016
798933969379225600,12335,4127,Wed Nov 16 17:01:16 +0000 2016
798925684722855936,7121,1351,Wed Nov 16 16:28:21 +0000 2016
798705661114773508,0,6162,Wed Nov 16 01:54:03 +0000 2016
798701998996647937,0,7181,Wed Nov 16 01:39:30 +0000 2016
798697898615730177,0,6045,Wed Nov 16 01:23:12 +0000 2016
798694562394996736,0,4608,Wed Nov 16 01:09:57 +0000 2016
798686750113755136,0,2165,Wed Nov 16 00:38:54 +0000 2016
798682547630837760,0,4402,Wed Nov 16 00:22:12 +0000 2016
798673117451325440,0,5192,Tue Nov 15 23:44:44 +0000 2016
798665375516884993,0,3658,Tue Nov 15 23:13:58 +0000 2016
798644042770751489,0,1733,Tue Nov 15 21:49:12 +0000 2016
798628517273620480,0,1854,Tue Nov 15 20:47:30 +0000 2016
798585098161549313,0,5232,Tue Nov 15 17:54:59 +0000 2016
798576900688019456,0,5444,Tue Nov 15 17:22:24 +0000 2016
798340744599797760,0,3120,Tue Nov 15 01:44:00 +0000 2016
798209839306514432,9867,2412,Mon Nov 14 17:03:50 +0000 2016
797971864723324932,10876,2872,Mon Nov 14 01:18:12 +0000 2016
797545162159308800,13791,4591,Sat Nov 12 21:02:38 +0000 2016
797236660651966464,18817,6105,Sat Nov 12 00:36:46 +0000 2016
797165961484890113,211,24,Fri Nov 11 19:55:50 +0000 2016
796904159865868288,0,8295,Fri Nov 11 02:35:32 +0000 2016
796865951799083009,7268,1822,Fri Nov 11 00:03:42 +0000 2016
796759840936919040,11139,2807,Thu Nov 10 17:02:03 +0000 2016
796563435802726400,0,6685,Thu Nov 10 04:01:37 +0000 2016
796484825502875648,7140,1639,Wed Nov 09 22:49:15 +0000 2016
796387464403357696,10381,3862,Wed Nov 09 16:22:22 +0000 2016
796177847564038144,0,13273,Wed Nov 09 02:29:25 +0000 2016
796149749086875649,30295,13273,Wed Nov 09 00:37:46 +0000 2016
796125600683540480,4710,1677,Tue Nov 08 23:01:49 +0000 2016
796116448414461957,8590,2232,Tue Nov 08 22:25:27 +0000 2016
796080075804475393,7975,2151,Tue Nov 08 20:00:55 +0000 2016
796031486298386433,10212,3479,Tue Nov 08 16:47:50 +0000 2016
795464331001561088,46437,21794,Mon Nov 07 03:14:10 +0000 2016
795400264262053889,9433,2660,Sun Nov 06 22:59:35 +0000 2016
795076730285391872,15252,5063,Sun Nov 06 01:33:58 +0000 2016
794983741416415232,0,3133,Sat Nov 05 19:24:28 +0000 2016
794926597468000259,9619,2146,Sat Nov 05 15:37:24 +0000 2016
794355576146903043,0,9591,Fri Nov 04 01:48:22 +0000 2016
794332329137291264,9068,2515,Fri Nov 04 00:15:59 +0000 2016
794205286408003585,8715,3098,Thu Nov 03 15:51:10 +0000 2016
793962221541933056,15812,4543,Wed Nov 02 23:45:19 +0000 2016
793845145112371200,8721,1729,Wed Nov 02 16:00:06 +0000 2016
793614319594401792,0,2903,Wed Nov 02 00:42:53 +0000 2016
793601777308463104,7527,1508,Tue Nov 01 23:53:02 +0000 2016
793500921481273345,10055,2213,Tue Nov 01 17:12:16 +0000 2016
793286476301799424,23209,8537,Tue Nov 01 03:00:09 +0000 2016
793271401113350145,8207,2229,Tue Nov 01 02:00:14 +0000 2016
793256262322548741,18803,7733,Tue Nov 01 01:00:05 +0000 2016
793241302385262592,9912,3048,Tue Nov 01 00:00:38 +0000 2016
793226087023144960,9221,2694,Mon Oct 31 23:00:11 +0000 2016
793210959003287553,8420,2591,Mon Oct 31 22:00:04 +0000 2016
793195938047070209,14346,5233,Mon Oct 31 21:00:23 +0000 2016
793180763617361921,6513,1847,Mon Oct 31 20:00:05 +0000 2016
793165685325201412,8846,2608,Mon Oct 31 19:00:10 +0000 2016
793150605191548928,5816,1585,Mon Oct 31 18:00:14 +0000 2016
793135492858580992,6039,2332,Mon Oct 31 17:00:11 +0000 2016
793120401413079041,11947,3649,Mon Oct 31 16:00:13 +0000 2016
792913359805018113,13504,3685,Mon Oct 31 02:17:31 +0000 2016
792883833364439040,10642,3974,Mon Oct 31 00:20:11 +0000 2016
792773781206999040,6967,1563,Sun Oct 30 17:02:53 +0000 2016
792394556390137856,12617,3985,Sat Oct 29 15:55:58 +0000 2016
792050063153438720,6750,1659,Fri Oct 28 17:07:05 +0000 2016
791821351946420224,0,19554,Fri Oct 28 01:58:16 +0000 2016
791784077045166082,0,8817,Thu Oct 27 23:30:09 +0000 2016
791780927877898241,0,3538,Thu Oct 27 23:17:38 +0000 2016
791774931465953280,42443,20602,Thu Oct 27 22:53:48 +0000 2016
791672322847637504,11080,2903,Thu Oct 27 16:06:04 +0000 2016
791406955684368384,12416,3838,Wed Oct 26 22:31:36 +0000 2016
791312159183634433,8276,2352,Wed Oct 26 16:14:55 +0000 2016
791026214425268224,0,3777,Tue Oct 25 21:18:40 +0000 2016
790987426131050500,9262,1975,Tue Oct 25 18:44:32 +0000 2016
790946055508652032,15788,4361,Tue Oct 25 16:00:09 +0000 2016
790723298204217344,0,2130,Tue Oct 25 01:14:59 +0000 2016
790698755171364864,7771,1789,Mon Oct 24 23:37:28 +0000 2016
790581949425475584,19419,6592,Mon Oct 24 15:53:19 +0000 2016
790337589677002753,7385,1756,Sun Oct 23 23:42:19 +0000 2016
790277117346975746,11820,2935,Sun Oct 23 19:42:02 +0000 2016
790227638568808452,0,3282,Sun Oct 23 16:25:25 +0000 2016
789986466051088384,8756,2130,Sun Oct 23 00:27:05 +0000 2016
789960241177853952,0,3798,Sat Oct 22 22:42:52 +0000 2016
789903600034189313,9729,3857,Sat Oct 22 18:57:48 +0000 2016
789628658055020548,7049,1628,Sat Oct 22 00:45:17 +0000 2016
789599242079838210,6336,1778,Fri Oct 21 22:48:24 +0000 2016
789530877013393408,11028,3133,Fri Oct 21 18:16:44 +0000 2016
789314372632018944,8150,2121,Fri Oct 21 03:56:25 +0000 2016
789280767834746880,0,4553,Fri Oct 21 01:42:53 +0000 2016
789268448748703744,8607,2429,Fri Oct 21 00:53:56 +0000 2016
789137962068021249,9179,2592,Thu Oct 20 16:15:26 +0000 2016
788908386943430656,25900,11636,Thu Oct 20 01:03:11 +0000 2016
788765914992902144,25727,9590,Wed Oct 19 15:37:03 +0000 2016
788552643979468800,0,6612,Wed Oct 19 01:29:35 +0000 2016
788412144018661376,14637,4897,Tue Oct 18 16:11:17 +0000 2016
788178268662984705,6851,1963,Tue Oct 18 00:41:57 +0000 2016
788150585577050112,5759,1193,Mon Oct 17 22:51:57 +0000 2016
788070120937619456,0,3193,Mon Oct 17 17:32:13 +0000 2016
788039637453406209,5756,1214,Mon Oct 17 15:31:05 +0000 2016
787810552592695296,8110,2818,Mon Oct 17 00:20:47 +0000 2016
787717603741622272,9653,2567,Sun Oct 16 18:11:26 +0000 2016
787397959788929025,10277,2648,Sat Oct 15 21:01:17 +0000 2016
787322443945877504,7346,1617,Sat Oct 15 16:01:13 +0000 2016
787111942498508800,0,6255,Sat Oct 15 02:04:45 +0000 2016
786963064373534720,25118,7377,Fri Oct 14 16:13:10 +0000 2016
786729988674449408,0,2258,Fri Oct 14 00:47:00 +0000 2016
786709082849828864,17275,5686,Thu Oct 13 23:23:56 +0000 2016
786664955043049472,9986,2351,Thu Oct 13 20:28:35 +0000 2016
786595970293370880,8920,2892,Thu Oct 13 15:54:28 +0000 2016
786363235746385920,10224,3199,Thu Oct 13 00:29:39 +0000 2016
786286427768250368,7524,2626,Wed Oct 12 19:24:27 +0000 2016
786233965241827333,14306,4342,Wed Oct 12 15:55:59 +0000 2016
786051337297522688,1348,144,Wed Oct 12 03:50:17 +0000 2016
786036967502913536,0,6458,Wed Oct 12 02:53:11 +0000 2016
785927819176054784,10739,2963,Tue Oct 11 19:39:28 +0000 2016
785872687017132033,6306,1660,Tue Oct 11 16:00:24 +0000 2016
785639753186217984,7407,2093,Tue Oct 11 00:34:48 +0000 2016
785533386513321988,8523,1825,Mon Oct 10 17:32:08 +0000 2016
785515384317313025,5754,1152,Mon Oct 10 16:20:36 +0000 2016
785264754247995392,6855,1508,Sun Oct 09 23:44:41 +0000 2016
785170936622350336,11285,4462,Sun Oct 09 17:31:53 +0000 2016
784826020293709826,9525,2984,Sat Oct 08 18:41:19 +0000 2016
784517518371221505,8436,2349,Fri Oct 07 22:15:26 +0000 2016
784431430411685888,5414,1173,Fri Oct 07 16:33:21 +0000 2016
784183165795655680,18828,7406,Fri Oct 07 00:06:50 +0000 2016
784057939640352768,27899,10277,Thu Oct 06 15:49:14 +0000 2016
783839966405230592,28197,9967,Thu Oct 06 01:23:05 +0000 2016
783821107061198850,6932,1814,Thu Oct 06 00:08:09 +0000 2016
783695101801398276,9808,2970,Wed Oct 05 15:47:27 +0000 2016
783466772167098368,7919,2065,Wed Oct 05 00:40:09 +0000 2016
783391753726550016,15891,5055,Tue Oct 04 19:42:03 +0000 2016
783347506784731136,0,5113,Tue Oct 04 16:46:14 +0000 2016
783334639985389568,27293,10788,Tue Oct 04 15:55:06 +0000 2016
783085703974514689,7684,2008,Mon Oct 03 23:25:55 +0000 2016
782969140009107456,22678,6838,Mon Oct 03 15:42:44 +0000 2016
782747134529531904,7035,1306,Mon Oct 03 01:00:34 +0000 2016
782722598790725632,16176,4970,Sun Oct 02 23:23:04 +0000 2016
782598640137187329,7346,1762,Sun Oct 02 15:10:30 +0000 2016
782305867769217024,15607,5091,Sat Oct 01 19:47:08 +0000 2016
782021823840026624,0,5684,Sat Oct 01 00:58:26 +0000 2016
781955203444699136,10505,3118,Fri Sep 30 20:33:43 +0000 2016
781661882474196992,9815,2502,Fri Sep 30 01:08:10 +0000 2016
781655249211752448,3742,1042,Fri Sep 30 00:41:48 +0000 2016
781524693396357120,19458,5113,Thu Sep 29 16:03:01 +0000 2016
781308096455073793,6694,2367,Thu Sep 29 01:42:20 +0000 2016
781251288990355457,7874,1915,Wed Sep 28 21:56:36 +0000 2016
781163403222056960,9228,2566,Wed Sep 28 16:07:23 +0000 2016
780931614150983680,20370,6685,Wed Sep 28 00:46:20 +0000 2016
780858289093574656,6760,1851,Tue Sep 27 19:54:58 +0000 2016
780800785462489090,5154,1191,Tue Sep 27 16:06:28 +0000 2016
780601303617732608,11355,3107,Tue Sep 27 02:53:48 +0000 2016
780543529827336192,5919,1616,Mon Sep 26 23:04:13 +0000 2016
780496263422808064,0,3392,Mon Sep 26 19:56:24 +0000 2016
780476555013349377,0,103,Mon Sep 26 18:38:05 +0000 2016
780459368902959104,4975,999,Mon Sep 26 17:29:48 +0000 2016
780192070812196864,8167,2067,Sun Sep 25 23:47:39 +0000 2016
780092040432480260,0,2114,Sun Sep 25 17:10:10 +0000 2016
780074436359819264,11353,4539,Sun Sep 25 16:00:13 +0000 2016
779834332596887552,17619,6458,Sun Sep 25 00:06:08 +0000 2016
779377524342161408,8190,2861,Fri Sep 23 17:50:56 +0000 2016
779124354206535695,0,16879,Fri Sep 23 01:04:56 +0000 2016
779056095788752897,13801,4182,Thu Sep 22 20:33:42 +0000 2016
778990705243029504,18625,6607,Thu Sep 22 16:13:51 +0000 2016
778774459159379968,0,9076,Thu Sep 22 01:54:34 +0000 2016
778764940568104960,818,337,Thu Sep 22 01:16:45 +0000 2016
778748913645780993,6420,1199,Thu Sep 22 00:13:04 +0000 2016
778650543019483137,5390,1382,Wed Sep 21 17:42:10 +0000 2016
778624900596654080,4317,934,Wed Sep 21 16:00:17 +0000 2016
778408200802557953,12779,3981,Wed Sep 21 01:39:11 +0000 2016
778396591732486144,0,11249,Wed Sep 21 00:53:04 +0000 2016
778383385161035776,5478,1011,Wed Sep 21 00:00:35 +0000 2016
778286810187399168,9665,3038,Tue Sep 20 17:36:50 +0000 2016
778039087836069888,7939,2441,Tue Sep 20 01:12:28 +0000 2016
778027034220126208,6160,1482,Tue Sep 20 00:24:34 +0000 2016
777953400541634568,0,3242,Mon Sep 19 19:31:59 +0000 2016
777885040357281792,5964,1508,Mon Sep 19 15:00:20 +0000 2016
777684233540206592,10541,2709,Mon Sep 19 01:42:24 +0000 2016
777641927919427584,0,3893,Sun Sep 18 22:54:18 +0000 2016
777621514455814149,8163,2324,Sun Sep 18 21:33:11 +0000 2016
777189768882946048,13213,3954,Sat Sep 17 16:57:35 +0000 2016
776819012571455488,0,12481,Fri Sep 16 16:24:19 +0000 2016
776813020089548800,4592,1109,Fri Sep 16 16:00:31 +0000 2016
776477788987613185,8196,2540,Thu Sep 15 17:48:25 +0000 2016
776249906839351296,0,8389,Thu Sep 15 02:42:54 +0000 2016
776218204058357768,27892,14589,Thu Sep 15 00:36:55 +0000 2016
776201521193218049,8972,2317,Wed Sep 14 23:30:38 +0000 2016
776113305656188928,11036,3999,Wed Sep 14 17:40:06 +0000 2016
776088319444877312,1702,141,Wed Sep 14 16:00:49 +0000 2016
775898661951791106,0,15409,Wed Sep 14 03:27:11 +0000 2016
775842724423557120,10974,2447,Tue Sep 13 23:44:54 +0000 2016
775733305207554048,12994,3682,Tue Sep 13 16:30:07 +0000 2016
775729183532220416,12198,4254,Tue Sep 13 16:13:44 +0000 2016
775364825476165632,6907,2696,Mon Sep 12 16:05:54 +0000 2016
775350846108426240,9509,3606,Mon Sep 12 15:10:21 +0000 2016
775085132600442880,14544,4337,Sun Sep 11 21:34:30 +0000 2016
774757898236878852,8086,1644,Sat Sep 10 23:54:11 +0000 2016
774639387460112384,6325,1603,Sat Sep 10 16:03:16 +0000 2016
774314403806253056,20415,5047,Fri Sep 09 18:31:54 +0000 2016
773985732834758656,10091,3558,Thu Sep 08 20:45:53 +0000 2016
773922284943896577,6019,1613,Thu Sep 08 16:33:46 +0000 2016
773704687002451968,6194,1482,Thu Sep 08 02:09:06 +0000 2016
773670353721753600,5030,1216,Wed Sep 07 23:52:41 +0000 2016
773547596996571136,20684,5646,Wed Sep 07 15:44:53 +0000 2016
773336787167145985,0,4632,Wed Sep 07 01:47:12 +0000 2016
773308824254029826,21864,6901,Tue Sep 06 23:56:05 +0000 2016
773247561583001600,8833,2981,Tue Sep 06 19:52:39 +0000 2016
773191612633579521,9328,3776,Tue Sep 06 16:10:20 +0000 2016
772877495989305348,8006,3559,Mon Sep 05 19:22:09 +0000 2016
772826264096874500,7536,2191,Mon Sep 05 15:58:34 +0000 2016
772615324260794368,0,3092,Mon Sep 05 02:00:22 +0000 2016
772581559778025472,6066,1574,Sun Sep 04 23:46:12 +0000 2016
772193107915964416,5640,1276,Sat Sep 03 22:02:38 +0000 2016
772152991789019136,3566,1045,Sat Sep 03 19:23:13 +0000 2016
772117678702071809,3528,682,Sat Sep 03 17:02:54 +0000 2016
772114945936949249,2569,437,Sat Sep 03 16:52:02 +0000 2016
772102971039580160,3750,857,Sat Sep 03 16:04:27 +0000 2016
771908950375665664,6147,1741,Sat Sep 03 03:13:29 +0000 2016
771770456517009408,11215,3121,Fri Sep 02 18:03:10 +0000 2016
771500966810099713,7724,2403,Fri Sep 02 00:12:18 +0000 2016
771380798096281600,9866,4632,Thu Sep 01 16:14:48 +0000 2016
771171053431250945,0,6826,Thu Sep 01 02:21:21 +0000 2016
771136648247640064,8557,2691,Thu Sep 01 00:04:38 +0000 2016
771102124360998913,5831,1322,Wed Aug 31 21:47:27 +0000 2016
771014301343748096,6447,1532,Wed Aug 31 15:58:28 +0000 2016
770787852854652928,4591,1097,Wed Aug 31 00:58:39 +0000 2016
770772759874076672,4855,1315,Tue Aug 30 23:58:40 +0000 2016
770655142660169732,6878,1658,Tue Aug 30 16:11:18 +0000 2016
770414278348247044,5906,1914,Tue Aug 30 00:14:12 +0000 2016
770293558247038976,5810,1342,Mon Aug 29 16:14:30 +0000 2016
770093767776997377,0,2791,Mon Aug 29 03:00:36 +0000 2016
770069151037685760,7101,2111,Mon Aug 29 01:22:47 +0000 2016
769940425801170949,29071,8761,Sun Aug 28 16:51:16 +0000 2016
769695466921623552,6010,1547,Sun Aug 28 00:37:54 +0000 2016
769335591808995329,0,7093,Sat Aug 27 00:47:53 +0000 2016
769212283578875904,5053,1587,Fri Aug 26 16:37:54 +0000 2016
768970937022709760,13297,5954,Fri Aug 26 00:38:52 +0000 2016
